Iter, Clock_time, Time, Max_vel, Max_density, Mass, PE_tot, BPE_tot, BPE_from_int, Max_diss, Diss_tot, Max_u, KE_x, Max_w, KE_z, Enst_y_tot, Max_vort_y
3364, 1.48913262770000010e+01, 1.65739644970415583e+01, 1.55369250598543479e-01, 6.24049494148884182e-03, 5.00250001920761065e+02, 1.22658725732965377e+03, 1.22630021920629679e+03, 1.60001464103439648e-05, 1.57295753916414205e-01, 1.40699730080829765e-03, 1.17468511965943864e-01, 1.43251659033260176e-01, 1.55369218070071063e-01, 1.14716397563055739e-01, 3.51749325202074303e-01, 1.03968110756289214e+01
3365, 1.48952563590000011e+01, 1.65798816568048721e+01, 1.55537932014403441e-01, 6.17450312836305588e-03, 5.00250001920760951e+02, 1.22658758612313204e+03, 1.22630022484871733e+03, 1.59844514411671818e-05, 1.78754197036632978e-01, 1.40641026746411496e-03, 1.17204250830391848e-01, 1.42960235407152192e-01, 1.55415994052065493e-01, 1.14669658436869229e-01, 3.51602566866029198e-01, 1.03392658797198074e+01
3366, 1.48991288840000013e+01, 1.65857988165681860e+01, 1.56148085945264192e-01, 6.08617103616260029e-03, 5.00250001920761122e+02, 1.22658791422998820e+03, 1.22630021996777191e+03, 1.59684450072760749e-05, 1.93300298979630386e-01, 1.40581115368378887e-03, 1.17149232865792194e-01, 1.42668960723017491e-01, 1.55405971894583661e-01, 1.14623452318395602e-01, 3.51452788420947293e-01, 1.03851615197850933e+01
3367, 1.49028994770000001e+01, 1.65917159763314999e+01, 1.56581319345989761e-01, 6.09693382370968089e-03, 5.00250001920760837e+02, 1.22658824164977409e+03, 1.22630020091003598e+03, 1.59521480337753784e-05, 1.99879348166576015e-01, 1.40520821883494736e-03, 1.17043240350251126e-01, 1.42377837053235090e-01, 1.55662786959764432e-01, 1.14577784341013039e-01, 3.51302054708736544e-01, 1.04193339356908155e+01
3368, 1.49066063900000003e+01, 1.65976331360948137e+01, 1.57209656062112374e-01, 6.20619598234929074e-03, 5.00250001920760724e+02, 1.22658856838196334e+03, 1.22630019592179224e+03, 1.59355822418913368e-05, 1.98238902824028951e-01, 1.40460995817251271e-03, 1.16802426946316568e-01, 1.42086866429461778e-01, 1.55911635222842765e-01, 1.14532659796875713e-01, 3.51152489543128443e-01, 1.04350879385384587e+01
3369, 1.49103563540000010e+01, 1.66035502958581276e+01, 1.57891431146647693e-01, 6.29197452667127656e-03, 5.00250001920761292e+02, 1.22658889442595637e+03, 1.22630020673862350e+03, 1.59187691673523136e-05, 1.88897681262334749e-01, 1.40402402598902151e-03, 1.16421513959119149e-01, 1.41796050707593685e-01, 1.56533072756544461e-01, 1.14488083349943648e-01, 3.51006006497255274e-01, 1.04352613165114931e+01
3370, 1.49140249250000014e+01, 1.66094674556214414e+01, 1.58396887837966266e-01, 6.35232821017188681e-03, 5.00250001920760724e+02, 1.22658921978111039e+03, 1.22630022394033631e+03, 1.59017292788119398e-05, 1.73028034931851066e-01, 1.40345625338593786e-03, 1.15900172919052774e-01, 1.41505391462140168e-01, 1.56959343218325914e-01, 1.14444058308448865e-01, 3.50864063346484234e-01, 1.04227453145397018e+01
3371, 1.49181817440000000e+01, 1.66153846153847553e+01, 1.58696034269867198e-01, 6.38584479474385222e-03, 5.00250001920760894e+02, 1.22658954444676488e+03, 1.22630022624605908e+03, 1.58844813100907743e-05, 1.52274358002152166e-01, 1.40290989488449694e-03, 1.15327482363760087e-01, 1.41214889923647668e-01, 1.57589420254953455e-01, 1.14400586060783835e-01, 3.50727473721124450e-01, 1.04003681579832481e+01
3372, 1.49219803490000000e+01, 1.66213017751480692e+01, 1.59119451842490600e-01, 6.39170035970827808e-03, 5.00250001920760951e+02, 1.22658986842226341e+03, 1.22630021353977372e+03, 1.58670418810857194e-05, 1.50278648792967984e-01, 1.40238519640387138e-03, 1.14682787610944914e-01, 1.40924546964317915e-01, 1.58329633074167725e-01, 1.14357665747558304e-01, 3.50596299100967734e-01, 1.03707925485220542e+01
3373, 1.49257211460000008e+01, 1.66272189349113830e+01, 1.59731650821870214e-01, 6.36970178905393869e-03, 5.00250001920760951e+02, 1.22659019170698230e+03, 1.22630019868367845e+03, 1.58494254323198424e-05, 1.65850162523614397e-01, 1.40187932882280229e-03, 1.14219954711009083e-01, 1.40634363129370887e-01, 1.58889474977369161e-01, 1.14315294204091020e-01, 3.50469832205700937e-01, 1.03364299429341706e+01
3374, 1.49296410389999998e+01, 1.66331360946746969e+01, 1.60142359144128915e-01, 6.32030909037981092e-03, 5.00250001920761065e+02, 1.22659051430033855e+03, 1.22630016287919352e+03, 1.58316444457159228e-05, 1.80663252358347876e-01, 1.40138668499302358e-03, 1.14212806922247501e-01, 1.40344338706685556e-01, 1.59228820072171817e-01, 1.14273466169732163e-01, 3.50346671248255526e-01, 1.02993735039386909e+01
3375, 1.49337437160000004e+01, 1.66390532544380108e+01, 1.60323903994188527e-01, 6.24463529227045969e-03, 5.00250001920761065e+02, 1.22659083620181082e+03, 1.22630013439439017e+03, 1.58137098780101131e-05, 1.88421800765079694e-01, 1.40089949859386774e-03, 1.14130894116401510e-01, 1.40054473824996778e-01, 1.59422895634535544e-01, 1.14232174728725072e-01, 3.50224874648466744e-01, 1.02613506966508208e+01
3376, 1.49374668090000000e+01, 1.66449704142013246e+01, 1.60554167052996216e-01, 6.14442302969286664e-03, 5.00250001920761008e+02, 1.22659115741094183e+03, 1.22630013955467439e+03, 1.57956317008860958e-05, 1.88777836129890492e-01, 1.40040871199676917e-03, 1.13960588105295996e-01, 1.39764768570445841e-01, 1.60139583752261228e-01, 1.14191411924746092e-01, 3.50102177999192243e-01, 1.02236956301346105e+01
3377, 1.49411833010000006e+01, 1.66508875739646385e+01, 1.61114618214834082e-01, 6.22522333507947393e-03, 5.00250001920760894e+02, 1.22659147792733802e+03, 1.22630018254831248e+03, 1.57774194286355488e-05, 1.82060248371615579e-01, 1.39990499684306273e-03, 1.13690661283957536e-01, 1.39475223110932273e-01, 1.60660359724419138e-01, 1.14151169478178535e-01, 3.49976249210765866e-01, 1.01873404414774882e+01
3378, 1.49449105020000008e+01, 1.66568047337279523e+01, 1.61456402019209938e-01, 6.32369346086088854e-03, 5.00250001920761179e+02, 1.22659179775067059e+03, 1.22630023482708566e+03, 1.57590825219215566e-05, 1.69182093714350307e-01, 1.39937981501458411e-03, 1.13313112275044384e-01, 1.39185837816391600e-01, 1.60945427742662794e-01, 1.14111439530413555e-01, 3.49844953753645993e-01, 1.01528243146554225e+01
3379, 1.49489102350000014e+01, 1.66627218934912662e+01, 1.61553229798978348e-01, 6.39815556291400012e-03, 5.00250001920760837e+02, 1.22659211688066057e+03, 1.22630025150970096e+03, 1.57406305834383389e-05, 1.51492579158761992e-01, 1.39882640037104875e-03, 1.13039923152761609e-01, 1.38896613360910859e-01, 1.60965009884986188e-01, 1.14072215341468844e-01, 3.49706600092761888e-01, 1.01203181375219007e+01
3380, 1.49529310280000001e+01, 1.66686390532545801e+01, 1.61625414327377814e-01, 6.44712655922027866e-03, 5.00250001920761179e+02, 1.22659243531707125e+03, 1.22630025056557952e+03, 1.57220733030076996e-05, 1.49680323766760298e-01, 1.39824054589522250e-03, 1.12917356486192694e-01, 1.38607550790928929e-01, 1.61458804528800071e-01, 1.14033491874692416e-01, 3.49560136473805794e-01, 1.00896623412532609e+01
3381, 1.49566947880000001e+01, 1.66745562130178939e+01, 1.62155708800174436e-01, 6.46969602597422845e-03, 5.00250001920760724e+02, 1.22659275305969186e+03, 1.22630023940280284e+03, 1.57034201585384630e-05, 1.49420669661757710e-01, 1.39762109970440916e-03, 1.12800657556781592e-01, 1.38318651544758281e-01, 1.61963943936479449e-01, 1.13995266214538413e-01, 3.49405274926102516e-01, 1.00604151456558064e+01
3382, 1.49605165769999999e+01, 1.66804733727812078e+01, 1.62458205186584687e-01, 6.46554985046031948e-03, 5.00250001920761008e+02, 1.22659307010832572e+03, 1.22630023361280701e+03, 1.56846799267125895e-05, 1.62027249523157973e-01, 1.39697010767867737e-03, 1.12697496107857925e-01, 1.38029917413935027e-01, 1.62228164669331515e-01, 1.13957537779961246e-01, 3.49242526919669283e-01, 1.01148551056988616e+01
3383, 1.49643519720000011e+01, 1.66863905325445216e+01, 1.62506853297121306e-01, 6.43497450892855250e-03, 5.00250001920760951e+02, 1.22659338646277911e+03, 1.22630025616272610e+03, 1.56658600949655452e-05, 1.70656919255154721e-01, 1.39629258729433072e-03, 1.12611544609384537e-01, 1.37741350446579008e-01, 1.62221773572347294e-01, 1.13920308316122029e-01, 3.49073146823582592e-01, 1.01773498195310719e+01
3384, 1.49681492850000009e+01, 1.66923076923078355e+01, 1.62444360856253661e-01, 6.37884290021088068e-03, 5.00250001920760837e+02, 1.22659370212284966e+03, 1.22630029467236955e+03, 1.56469662877715238e-05, 1.72961666924045659e-01, 1.39559596944672615e-03, 1.12542325692261871e-01, 1.37452952805066808e-01, 1.62411480620939491e-01, 1.13883581669427733e-01, 3.48898992361681759e-01, 1.02389678021453463e+01
3385, 1.49719416180000007e+01, 1.66982248520711494e+01, 1.62964027278897750e-01, 6.29858339998477009e-03, 5.00250001920760951e+02, 1.22659401708832411e+03, 1.22630032083241304e+03, 1.56280018217977584e-05, 1.69093374955481768e-01, 1.39488929255093775e-03, 1.12485335034832740e-01, 1.37164726601473219e-01, 1.62919984934004308e-01, 1.13847363373107080e-01, 3.48722323137734103e-01, 1.03001291000091459e+01
3386, 1.49758038440000014e+01, 1.67041420118344632e+01, 1.63252838230693059e-01, 6.20710257479728609e-03, 5.00250001920760667e+02, 1.22659433135897302e+03, 1.22630032961923916e+03, 1.56089674860522746e-05, 1.59698407750221427e-01, 1.39418226593494930e-03, 1.12432424516129642e-01, 1.36876673740670030e-01, 1.63189726377254568e-01, 1.13811660089721350e-01, 3.48545566483737579e-01, 1.03609570159896016e+01
3387, 1.49796670299999999e+01, 1.67100591715977771e+01, 1.63283846877485456e-01, 6.31518444298580402e-03, 5.00250001920760781e+02, 1.22659464493456221e+03, 1.22630031179772118e+03, 1.55898616081111410e-05, 1.49671213229303435e-01, 1.39348433055114652e-03, 1.12372414455105527e-01, 1.36588795800207136e-01, 1.63190151820902102e-01, 1.13776478970452871e-01, 3.48371082637786489e-01, 1.04212889165490221e+01
3388, 1.49834195990000012e+01, 1.67159763313610910e+01, 1.63104479233819322e-01, 6.40141529659212036e-03, 5.00250001920761406e+02, 1.22659495781485475e+03, 1.22630029225806902e+03, 1.55706804221083238e-05, 1.49907793467090600e-01, 1.39280383281937072e-03, 1.12463040441675738e-01, 1.36301093968001941e-01, 1.63102938242785322e-01, 1.13741826996714340e-01, 3.48200958204842925e-01, 1.04806987297418708e+01
3389, 1.49871562980000004e+01, 1.67218934911244048e+01, 1.63631076975925438e-01, 6.46434635582608143e-03, 5.00250001920761122e+02, 1.22659526999961554e+03, 1.22630027578890486e+03, 1.55514187062934094e-05, 1.50110379525271870e-01, 1.39214739634861044e-03, 1.12796433214666161e-01, 1.36013569045787819e-01, 1.63630922800885037e-01, 1.13707710367031228e-01, 3.48036849087152877e-01, 1.05385293468486516e+01
3390, 1.49909310290000004e+01, 1.67278106508877187e+01, 1.63927163954897870e-01, 6.50301584718972637e-03, 5.00250001920760894e+02, 1.22659558148862334e+03, 1.22630028490577524e+03, 1.55320706156961617e-05, 1.50267283843199984e-01, 1.39151953506978137e-03, 1.12994505897328984e-01, 1.35726221512241535e-01, 1.63926392933746556e-01, 1.13674133982104866e-01, 3.47879883767445441e-01, 1.05939328875431187e+01
3391, 1.49947062910000000e+01, 1.67337278106510325e+01, 1.63964055850857188e-01, 6.51696225384452987e-03, 5.00250001920761179e+02, 1.22659589228167079e+03, 1.22630032093811997e+03, 1.55126306056109525e-05, 1.51699441275368913e-01, 1.39092251010992755e-03, 1.13061110709873305e-01, 1.35439051628797574e-01, 1.63957314993902342e-01, 1.13641101065711653e-01, 3.47730627527481961e-01, 1.06459166401890624e+01
3392, 1.49984499830000004e+01, 1.67396449704143464e+01, 1.63955938015238112e-01, 6.50622549429805217e-03, 5.00250001920761122e+02, 1.22659620237857143e+03, 1.22630037774419816e+03, 1.54930943286535805e-05, 1.55776314432214513e-01, 1.39035640009005671e-03, 1.13003946753957765e-01, 1.35152059566145594e-01, 1.63704414382999541e-01, 1.13608612941421758e-01, 3.47589100022514530e-01, 1.06933924426747371e+01
3393, 1.50021924530000010e+01, 1.67455621301776603e+01, 1.64163132658085020e-01, 6.47133702201372566e-03, 5.00250001920761122e+02, 1.22659651177914907e+03, 1.22630041725902402e+03, 1.54734593934280758e-05, 1.54674317029139335e-01, 1.38981933521280850e-03, 1.12833909852207037e-01, 1.34865245530710498e-01, 1.64109042109568393e-01, 1.13576668967927744e-01, 3.47454833803202523e-01, 1.07352273175527007e+01
3394, 1.50060086010000013e+01, 1.67514792899409741e+01, 1.64599074432103948e-01, 6.41329979512279564e-03, 5.00250001920760837e+02, 1.22659682048324021e+03, 1.22630044450215519e+03, 1.54537258946782515e-05, 1.50202300811903583e-01, 1.38930783995013549e-03, 1.12564311846035298e-01, 1.34578609876366190e-01, 1.64545947297096734e-01, 1.13545266621289054e-01, 3.47326959987534378e-01, 1.07702933064475417e+01
3395, 1.50099113730000013e+01, 1.67573964497042880e+01, 1.64921562161356977e-01, 6.33355899642022019e-03, 5.00250001920760951e+02, 1.22659712849068546e+03, 1.22630047583140140e+03, 1.54338966589515146e-05, 1.49960204114474527e-01, 1.38881723432889882e-03, 1.12810898440875787e-01, 1.34292153194306901e-01, 1.64847636963990601e-01, 1.13514401701952150e-01, 3.47204308582224452e-01, 1.07975146480265014e+01
3396, 1.50136348870000003e+01, 1.67633136094676019e+01, 1.65027762743284484e-01, 6.23396433610380607e-03, 5.00250001920760894e+02, 1.22659743580131999e+03, 1.22630048197948054e+03, 1.54139771904224007e-05, 1.49611668136523435e-01, 1.38834205504942214e-03, 1.13099232647172060e-01, 1.34005876380506789e-01, 1.64925164345449488e-01, 1.13484068638313867e-01, 3.47085513762355469e-01, 1.08159106949721391e+01
3397, 1.50173285650000015e+01, 1.67692307692309157e+01, 1.64907292278444695e-01, 6.28792730567909360e-03, 5.00250001920760951e+02, 1.22659774241496734e+03, 1.22630051160842572e+03, 1.53939753422626971e-05, 1.49152151552584183e-01, 1.38787647037538569e-03, 1.13259245831749969e-01, 1.33719780683819456e-01, 1.64886628236935534e-01, 1.13454260856276509e-01, 3.46969117593846355e-01, 1.08246332517086898e+01
3398, 1.50211133650000015e+01, 1.67751479289942296e+01, 1.65386327545298722e-01, 6.36002517733011332e-03, 5.00250001920761008e+02, 1.22659804833143767e+03, 1.22630053488353178e+03, 1.53739007740173506e-05, 1.48579516562817593e-01, 1.38741467360243187e-03, 1.13298898128307152e-01, 1.33433867738367573e-01, 1.65385600777458813e-01, 1.13424971184669182e-01, 3.46853668400607773e-01, 1.08229973203559169e+01
3399, 1.50248686390000010e+01, 1.67809133667123263e+01, 1.65686985949462628e-01, 6.40917715354336059e-03, 5.00250001920760951e+02, 1.22659834573339322e+03, 1.22630057802221677e+03, 1.53542282604722191e-05, 1.48994524845232401e-01, 1.38695830068060518e-03, 1.13232551754218758e-01, 1.33155463199968044e-01, 1.65682361109828313e-01, 1.13396923854589673e-01, 3.46739575170151471e-01, 1.08109157656435499e+01
3400, 1.50286358750000009e+01, 1.67866788044304229e+01, 1.65782192691622532e-01, 6.43687123300462280e-03, 5.00250001920760951e+02, 1.22659864247322594e+03, 1.22630062879105844e+03, 1.53344778978891111e-05, 1.53324103763949560e-01, 1.38649586465332026e-03, 1.13075070042839454e-01, 1.32877237658266367e-01, 1.65768697690359179e-01, 1.13369357366998602e-01, 3.46623966163329966e-01, 1.07954623126235525e+01
3401, 1.50326815850000006e+01, 1.67924442421485196e+01, 1.65662126533925258e-01, 6.44285262250751754e-03, 5.00250001920761065e+02, 1.22659893855051246e+03, 1.22630067762300928e+03, 1.53146912277918214e-05, 1.56469676364490551e-01, 1.38602770785087683e-03, 1.12840148775079085e-01, 1.32599194583503527e-01, 1.65632886925589168e-01, 1.13342266479144041e-01, 3.46506926962719342e-01, 1.08700650664617697e+01
3402, 1.50364690599999999e+01, 1.67982096798666163e+01, 1.65846700352931448e-01, 6.42725456372277883e-03, 5.00250001920760951e+02, 1.22659923396491467e+03, 1.22630072373828079e+03, 1.52948922859407654e-05, 1.58398555483948739e-01, 1.38555219245017750e-03, 1.12664984218754496e-01, 1.32321336675261886e-01, 1.65814187867644125e-01, 1.13315645011828448e-01, 3.46388048112544922e-01, 1.09351586657660054e+01
3403, 1.50406444930000003e+01, 1.68039751175847130e+01, 1.66174780631082764e-01, 6.39059446132647906e-03, 5.00250001920760724e+02, 1.22659952871618680e+03, 1.22630076846035968e+03, 1.52750891146285236e-05, 1.59113134405421713e-01, 1.38506737927802611e-03, 1.12907376005513732e-01, 1.32043666702899937e-01, 1.66154969341442527e-01, 1.13289487526274046e-01, 3.46266844819506869e-01, 1.09896314821472103e+01
3404, 1.50444632060000014e+01, 1.68097405553028096e+01, 1.66301779833180730e-01, 6.33375167114740879e-03, 5.00250001920760951e+02, 1.22659982280412851e+03, 1.22630080794065884e+03, 1.52552847342451137e-05, 1.58649371024035896e-01, 1.38457267097608495e-03, 1.13038730807728111e-01, 1.31766187902145088e-01, 1.66293027226920992e-01, 1.13263790040306137e-01, 3.46143167744021096e-01, 1.10324440815722333e+01
3405, 1.50485554330000006e+01, 1.68155059930209063e+01, 1.66215519111907906e-01, 6.25794328060357702e-03, 5.00250001920760894e+02, 1.22660011622854427e+03, 1.22630083755712712e+03, 1.52354826291250048e-05, 1.57072839985616469e-01, 1.38406929439751584e-03, 1.13069513906411678e-01, 1.31488903981714450e-01, 1.66213993163555590e-01, 1.13238550007785085e-01, 3.46017323599378646e-01, 1.10626638433646924e+01
3406, 1.50523369270000007e+01, 1.68212714307390030e+01, 1.65998855055308397e-01, 6.16469829161673394e-03, 5.00250001920760951e+02, 1.22660040898924512e+03, 1.22630087535374309e+03, 1.52156876843810628e-05, 1.54473548733249005e-01, 1.38356016791993191e-03, 1.13012508849607313e-01, 1.31211819016164244e-01, 1.65915123400010189e-01, 1.13213766063979093e-01, 3.45890041979983354e-01, 1.10795005920437823e+01
3407, 1.50561733630000010e+01, 1.68270368684570997e+01, 1.66375548097885101e-01, 6.23585083158159637e-03, 5.00250001920760951e+02, 1.22660070108605555e+03, 1.22630091718054723e+03, 1.51959058516069489e-05, 1.50960260522687850e-01, 1.38304961899765860e-03, 1.12881922853530839e-01, 1.30934937361995574e-01, 1.66254492523295716e-01, 1.13189437766738191e-01, 3.45762404749414776e-01, 1.10823359393852279e+01
3408, 1.50601525880000011e+01, 1.68328023061751963e+01, 1.66558309724135545e-01, 6.30821691592383261e-03, 5.00250001920760951e+02, 1.22660099251881115e+03, 1.22630095665881936e+03, 1.51761441034551699e-05, 1.49194380804018201e-01, 1.38254308088125132e-03, 1.12692460083707202e-01, 1.30658263610122505e-01, 1.66466115004108850e-01, 1.13165565354819100e-01, 3.45635770220312721e-01, 1.10707445461324827e+01
3409, 1.50639518450000001e+01, 1.68385677438932930e+01, 1.66531893304750933e-01, 6.36154908555178634e-03, 5.00250001920761065e+02, 1.22660128328736664e+03, 1.22630097188851755e+03, 1.51564108270419771e-05, 1.48965058422551783e-01, 1.38204674976460376e-03, 1.12458409464561940e-01, 1.30381802546307712e-01, 1.66468653173725695e-01, 1.13142149494080468e-01, 3.45511687441151072e-01, 1.10445079826443227e+01
3410, 1.50677192820000005e+01, 1.68443331816113897e+01, 1.66292627083348049e-01, 6.39516021213632803e-03, 5.00250001920760837e+02, 1.22660157339157831e+03, 1.22630100365871340e+03, 1.51367163723330093e-05, 1.48624800610158619e-01, 1.38156718379897712e-03, 1.12192799524458070e-01, 1.30105559095886281e-01, 1.66255742482683100e-01, 1.13119191004817238e-01, 3.45391795949744229e-01, 1.10036218152005212e+01
3411, 1.50714878810000013e+01, 1.68500986193294864e+01, 1.66249661069502813e-01, 6.40868649094016724e-03, 5.00250001920760951e+02, 1.22660186283130315e+03, 1.22630104753388764e+03, 1.51170735222540734e-05, 1.48174268436154111e-01, 1.38111086262719305e-03, 1.12303139901453061e-01, 1.29829538245133796e-01, 1.65948411210179808e-01, 1.13096690587700346e-01, 3.45277715656798656e-01, 1.09482960571923016e+01
3412, 1.50752830800000002e+01, 1.68558640570475831e+01, 1.66510094742491954e-01, 6.40209326699944271e-03, 5.00250001920761065e+02, 1.22660215160639291e+03, 1.22630109518057657e+03, 1.50974977719984294e-05, 1.47616006747894962e-01, 1.38068374941080919e-03, 1.12332638699022824e-01, 1.29553744945374055e-01, 1.66251052677410638e-01, 1.13074648571337796e-01, 3.45170937352701879e-01, 1.08789490978603638e+01
3413, 1.50791594510000007e+01, 1.68616294947656797e+01, 1.66569807877977621e-01, 6.37567517317571761e-03, 5.00250001920760724e+02, 1.22660243971667092e+03, 1.22630113312681010e+03, 1.50780073715550472e-05, 1.46954378974310629e-01, 1.38029090200823194e-03, 1.12293321465976606e-01, 1.29278184015199887e-01, 1.66357410976178705e-01, 1.13053064697688291e-01, 3.45072725502058031e-01, 1.07961954594060678e+01
3414, 1.50828789480000012e+01, 1.68673949324837764e+01, 1.66420619995954921e-01, 6.33005059171987735e-03, 5.00250001920761065e+02, 1.22660272716193685e+03, 1.22630114972636011e+03, 1.50586231139041607e-05, 1.46195470867377192e-01, 1.37993617265666567e-03, 1.12200668622163144e-01, 1.29002860060634106e-01, 1.66256655106349821e-01, 1.13031937951669464e-01, 3.44984043164166199e-01, 1.07763529154670472e+01
3415, 1.50866880129999998e+01, 1.68731603702018731e+01, 1.66065598220116184e-01, 6.26615045697848528e-03, 5.00250001920761065e+02, 1.22660301394195312e+03, 1.22630117594150761e+03, 1.50393678717376035e-05, 1.45346967793303888e-01, 1.37962202040644243e-03, 1.12069799955488034e-01, 1.28727777431652091e-01, 1.65948667856468141e-01, 1.13011266433000968e-01, 3.44905505101610554e-01, 1.07893767885548826e+01
3416, 1.50904285800000011e+01, 1.68789258079199698e+01, 1.66123426354849724e-01, 6.18520145485249029e-03, 5.00250001920760781e+02, 1.22660330005644346e+03, 1.22630119676400113e+03, 1.50202659081207229e-05, 1.44786224731863117e-01, 1.37934944043316800e-03, 1.11914525580140312e-01, 1.28452940225711687e-01, 1.65621595448342290e-01, 1.12991047263232502e-01, 3.44837360108291691e-01, 1.07862680263261286e+01
3417, 1.50944310780000013e+01, 1.68846912456380664e+01, 1.66285383264786479e-01, 6.24747763075439964e-03, 5.00250001920760951e+02, 1.22660358550509386e+03, 1.22630120670186443e+03, 1.50013420092673330e-05, 1.45236357246659731e-01, 1.37911799345116185e-03, 1.11746511767623805e-01, 1.28178352336384915e-01, 1.65842532832339434e-01, 1.12971276519685568e-01, 3.44779498362790371e-01, 1.07667427694094098e+01
3418, 1.50982073020000005e+01, 1.68904566833561631e+01, 1.66247592019871993e-01, 6.33045975654381726e-03, 5.00250001920760837e+02, 1.22660387028756122e+03, 1.22630120952938569e+03, 1.49826205065603944e-05, 1.48071399989317426e-01, 1.37892590249208240e-03, 1.11574609448458414e-01, 1.27904017531620562e-01, 1.65870078531453191e-01, 1.12951949190754450e-01, 3.44731475623020533e-01, 1.07307458825810293e+01
3419, 1.51020086320000004e+01, 1.68962221210742598e+01, 1.66007391247961350e-01, 6.39659097077624299e-03, 5.00250001920761179e+02, 1.22660415440348947e+03, 1.22630122544521532e+03, 1.49641242674555983e-05, 1.51655711233237456e-01, 1.37877017855079055e-03, 1.11404382995776721e-01, 1.27629939536443582e-01, 1.65698515632621890e-01, 1.12933059152936499e-01, 3.44692544637697829e-01, 1.06784544639125567e+01
3420, 1.51061281300000001e+01, 1.69019875587923565e+01, 1.65572572389117628e-01, 6.44500865276318759e-03, 5.00250001920761065e+02, 1.22660443785252778e+03, 1.22630125237685797e+03, 1.49458737396072769e-05, 1.51707316636081002e-01, 1.37864674360291413e-03, 1.11237864368420702e-01, 1.27356122092989077e-01, 1.65332017667539549e-01, 1.12914599177392924e-01, 3.44661685900728043e-01, 1.06102742714656095e+01
3421, 1.51100954330000015e+01, 1.69077529965104532e+01, 1.65596600110071934e-01, 6.47511368802777647e-03, 5.00250001920761122e+02, 1.22660472063435350e+03, 1.22630126232200200e+03, 1.49278861290654458e-05, 1.48063283743367580e-01, 1.37855053771127794e-03, 1.11073543622345172e-01, 1.27082568978158200e-01, 1.64845441706441387e-01, 1.12896560980514288e-01, 3.44637634427819306e-01, 1.05744485845548333e+01
3422, 1.51140520050000013e+01, 1.69135184342285498e+01, 1.65682124513269857e-01, 6.48658615442676209e-03, 5.00250001920761122e+02, 1.22660500274870128e+03, 1.22630128418736467e+03, 1.49101747821739714e-05, 1.46016324889866878e-01, 1.37847562066178639e-03, 1.10906592107018309e-01, 1.26809283973884607e-01, 1.65007404621037607e-01, 1.12878935336484298e-01, 3.44618905165446798e-01, 1.06442400533647703e+01
3423, 1.51177848770000001e+01, 1.69192838719466465e+01, 1.65575218715761835e-01, 6.47939620625740276e-03, 5.00250001920760951e+02, 1.22660528419538741e+03, 1.22630132504450103e+03, 1.48927488231015613e-05, 1.45855971042627319e-01, 1.37841529950958404e-03, 1.10757910243023006e-01, 1.26536270802157569e-01, 1.64984989241001079e-01, 1.12861712268401679e-01, 3.44603824877395881e-01, 1.06974927549566328e+01
3424, 1.51215749970000015e+01, 1.69250493096647432e+01, 1.65277048147460692e-01, 6.45380932442964073e-03, 5.00250001920760610e+02, 1.22660556497432663e+03, 1.22630135498184973e+03, 1.48756130766286847e-05, 1.45590813217002318e-01, 1.37836232340671780e-03, 1.10703225848205772e-01, 1.26263533050494509e-01, 1.64775942967326533e-01, 1.12844881327342397e-01, 3.44590580851679429e-01, 1.07334926542903268e+01
3425, 1.51252283590000012e+01, 1.69308147473828399e+01, 1.64798172476988830e-01, 6.41038523410020558e-03, 5.00250001920761065e+02, 1.22660584508554825e+03, 1.22630135846308167e+03, 1.48587682811617955e-05, 1.46885311937128143e-01, 1.37830918103461881e-03, 1.10662104187607510e-01, 1.25991074118486590e-01, 1.64386837524418267e-01, 1.12828431956513056e-01, 3.44577295258654326e-01, 1.07517480282344451e+01
3426, 1.51291279240000005e+01, 1.69365801851009365e+01, 1.64712293490054951e-01, 6.34997000636829297e-03, 5.00250001920760837e+02, 1.22660612452918986e+03, 1.22630135902970346e+03, 1.48422115723752568e-05, 1.55364486269467778e-01, 1.37824851392839062e-03, 1.10636929710095200e-01, 1.25718897210392644e-01, 1.63832313899568427e-01, 1.12812353922322153e-01, 3.44562128482097829e-01, 1.07520025984017646e+01
3427, 1.51330454830000001e+01, 1.69423456228190332e+01, 1.64747617964622672e-01, 6.27368114195206265e-03, 5.00250001920760724e+02, 1.22660640330548858e+03, 1.22630133665362519e+03, 1.48259371957238991e-05, 1.60682509157016151e-01, 1.37817362647144970e-03, 1.10626060348335734e-01, 1.25447005384362181e-01, 1.63793932928461450e-01, 1.12796637778776535e-01, 3.44543406617862313e-01, 1.07342414925163290e+01
3428, 1.51370065140000012e+01, 1.69481110605371299e+01, 1.64601860193690219e-01, 6.20335277473455741e-03, 5.00250001920760667e+02, 1.22660668141475844e+03, 1.22630129361364629e+03, 1.48099373883318937e-05, 1.62412016197251707e-01, 1.37807903973485250e-03, 1.10623986122026730e-01, 1.25175401650751222e-01, 1.63751148762440124e-01, 1.12781275319423571e-01, 3.44519759933713199e-01, 1.06986898830093704e+01
