Iter, Clock_time, Time, Max_vel, Max_density, Mass, PE_tot, BPE_tot, BPE_from_int, Max_diss, Diss_tot, Max_u, KE_x, Max_w, KE_z, Enst_y_tot, Max_vort_y
7174, 3.33676778009999992e+01, 4.19615407727903289e+01, 1.11649688417729653e-01, 3.83921030818351822e-03, 5.00250001920761065e+02, 1.22655265290752709e+03, 1.22638127312505458e+03, 2.02796201077867343e-05, 1.42698619765450341e-01, 1.17311809901606045e-03, 9.11333480420354752e-02, 1.36301134865019935e-01, 1.11227100909093823e-01, 1.09981446529200000e-01, 2.93279524754014920e-01, 7.96027496043422289e+00
7175, 3.33723270039999989e+01, 4.19692326182323114e+01, 1.11888640187286392e-01, 3.83812089932857124e-03, 5.00250001920760837e+02, 1.22655285071265484e+03, 1.22638129258203844e+03, 2.02764544424032574e-05, 1.41944249114715648e-01, 1.17273812797989447e-03, 9.10982013895915987e-02, 1.36149996083750585e-01, 1.11305997026874381e-01, 1.09925364014312354e-01, 2.93184531994973463e-01, 7.79708425113639692e+00
7176, 3.33766518890000015e+01, 4.19769244636742940e+01, 1.12051281212756204e-01, 3.83714047206096644e-03, 5.00250001920761065e+02, 1.22655304862869480e+03, 1.22638131214650366e+03, 2.02731632826903849e-05, 1.41171891219768308e-01, 1.17237161258286157e-03, 9.10634839277695979e-02, 1.35999203195907581e-01, 1.11470612411545864e-01, 1.09868837226768656e-01, 2.93092903145715622e-01, 7.58224590180124292e+00
7177, 3.33817716359999963e+01, 4.19846163091162765e+01, 1.12136052950981627e-01, 3.83627409678628968e-03, 5.00250001920760951e+02, 1.22655324665492776e+03, 1.22638133451194540e+03, 2.02697573080313538e-05, 1.40382770519502459e-01, 1.17201851102948645e-03, 9.14297913012393215e-02, 1.35848751983778743e-01, 1.11561130028731567e-01, 1.09811870715500318e-01, 2.93004627757371461e-01, 7.36608000591434653e+00
7178, 3.33869286139999986e+01, 4.19923081545582590e+01, 1.12141774232733804e-01, 3.83552584301839576e-03, 5.00250001920761008e+02, 1.22655344479064752e+03, 1.22638135502770592e+03, 2.02662475892105594e-05, 1.39578106118471490e-01, 1.17167815286585257e-03, 9.17168676171811331e-02, 1.35698638052771936e-01, 1.11575783781773283e-01, 1.09754468680702072e-01, 2.92919538216463216e-01, 7.49793372779912293e+00
7179, 3.33914882589999991e+01, 4.20000000000002416e+01, 1.12067739046076045e-01, 3.83489869730700619e-03, 5.00250001920761008e+02, 1.22655364303515557e+03, 1.22638137991281519e+03, 2.02626457556278749e-05, 1.38759095523385195e-01, 1.17134929544718920e-03, 9.19114617567993453e-02, 1.35548856856676447e-01, 1.11513344169801951e-01, 1.09696635009358043e-01, 2.92837323861797227e-01, 7.69396931299082798e+00
7180, 3.34546855460000003e+01, 4.20076335877865006e+01, 1.12114110782585180e-01, 3.83440101592784615e-03, 5.00250001920760837e+02, 1.22655383988507492e+03, 1.22638140440574261e+03, 2.02589868474976756e-05, 1.37933066958877276e-01, 1.17103152490586086e-03, 9.20018783568389148e-02, 1.35400534167374964e-01, 1.11374610193503060e-01, 1.09638815987140884e-01, 2.92757881226465122e-01, 7.83967131952549501e+00
7181, 3.34589575409999966e+01, 4.20152671755727596e+01, 1.12343556074364539e-01, 3.83402891289318570e-03, 5.00250001920761065e+02, 1.22655403684082989e+03, 1.22638142761512927e+03, 2.02552586431878286e-05, 1.37095093813844188e-01, 1.17072105613084520e-03, 9.19813090498586561e-02, 1.35252530036582358e-01, 1.11362791104930053e-01, 1.09580578858401764e-01, 2.92680264032711468e-01, 7.93472219792806399e+00
7182, 3.34632072049999962e+01, 4.20229007633590186e+01, 1.12496543342225239e-01, 3.83953902552553600e-03, 5.00250001920761179e+02, 1.22655423390174928e+03, 1.22638145104906062e+03, 2.02514781839995922e-05, 1.36246363901233236e-01, 1.17041654100582702e-03, 9.18439925789874961e-02, 1.35104840185780395e-01, 1.11516020591079706e-01, 1.09521927091679239e-01, 2.92604135251456732e-01, 7.97790351225929051e+00
7183, 3.34674129749999949e+01, 4.20305343511452776e+01, 1.12571590057749499e-01, 3.84596809083302031e-03, 5.00250001920760894e+02, 1.22655443106716007e+03, 1.22638147619136544e+03, 2.02476624822402365e-05, 1.35387942193230221e-01, 1.17011623832000014e-03, 9.18719085174073136e-02, 1.34957460269430979e-01, 1.11596249082860172e-01, 1.09462863950203465e-01, 2.92529059580000084e-01, 7.96876300563258333e+00
7184, 3.34720328639999991e+01, 4.20381679389315366e+01, 1.12567729944766673e-01, 3.85244541224102031e-03, 5.00250001920761065e+02, 1.22655462833640559e+03, 1.22638150527322955e+03, 2.02438283972872624e-05, 1.34520800073855501e-01, 1.16981832830432729e-03, 9.21620780914461091e-02, 1.34810386050086023e-01, 1.11602038399162745e-01, 1.09403392678717432e-01, 2.92454582076081770e-01, 7.90760782648762905e+00
7185, 3.34762490439999993e+01, 4.20458015267177956e+01, 1.12484605931365916e-01, 3.85893879722168983e-03, 5.00250001920760724e+02, 1.22655482570882305e+03, 1.22638153437828805e+03, 2.02399933870450342e-05, 1.33645876020246579e-01, 1.16952128251866056e-03, 9.23670488061473782e-02, 1.34663613536287530e-01, 1.11532608441096789e-01, 1.09343516639501925e-01, 2.92380320629665125e-01, 7.79548626945924461e+00
7186, 3.34805069319999973e+01, 4.20534351145040546e+01, 1.12455838469420089e-01, 3.86541523608549976e-03, 5.00250001920760837e+02, 1.22655502318374465e+03, 1.22638155970096614e+03, 2.02361757072222542e-05, 1.32764106377609076e-01, 1.16922402690980073e-03, 9.24748842283856232e-02, 1.34517139024649235e-01, 1.11597220051972465e-01, 1.09283239364914034e-01, 2.92306006727450440e-01, 7.63415627161247468e+00
7187, 3.34847443929999997e+01, 4.20610687022903136e+01, 1.12705607906781816e-01, 3.87184032212296251e-03, 5.00250001920760724e+02, 1.22655522076049101e+03, 1.22638158118846968e+03, 2.02323941450856036e-05, 1.31876437647455241e-01, 1.16892595696746525e-03, 9.24759187033854096e-02, 1.34370959082383862e-01, 1.11665673845277438e-01, 1.09222564563739979e-01, 2.92231489241866371e-01, 7.42604067189063777e+00
7188, 3.34888578199999998e+01, 4.20687022900765726e+01, 1.12877148276545047e-01, 3.87817869288586969e-03, 5.00250001920760837e+02, 1.22655541843837136e+03, 1.22638160329824200e+03, 2.02286675850252107e-05, 1.30983834381874498e-01, 1.16862688188396069e-03, 9.23632720433186644e-02, 1.34225070501913929e-01, 1.11667457669305900e-01, 1.09161496107039915e-01, 2.92156720470990394e-01, 7.35103441680305636e+00
7189, 3.34932532770000009e+01, 4.20763358778628316e+01, 1.12968810865738234e-01, 3.88439478233894688e-03, 5.00250001920760837e+02, 1.22655561621667334e+03, 1.22638162397970382e+03, 2.02250145322845286e-05, 1.30087286609300051e-01, 1.16832693512163195e-03, 9.21332114761047039e-02, 1.34079470242297688e-01, 1.11601739856430140e-01, 1.09100038001798641e-01, 2.92081733780407693e-01, 7.39244839032528489e+00
7190, 3.34973932139999988e+01, 4.20839694656490906e+01, 1.12979629086791447e-01, 3.89045352826103072e-03, 5.00250001920761008e+02, 1.22655581409467618e+03, 1.22638164470646416e+03, 2.02214526144027393e-05, 1.29187816086782231e-01, 1.16802646810739222e-03, 9.23561166709355591e-02, 1.33934155365527413e-01, 1.11506679440397799e-01, 1.09038194354798737e-01, 2.92006617026847881e-01, 7.50850931569283819e+00
7191, 3.35017576719999965e+01, 4.20916030534353496e+01, 1.12909405032306759e-01, 3.89632097230855744e-03, 5.00250001920760951e+02, 1.22655601207164000e+03, 1.22638166372272326e+03, 2.02179980734520339e-05, 1.28286480126524938e-01, 1.16772594052480896e-03, 9.25667217589810354e-02, 1.33789122975571217e-01, 1.11699606167262627e-01, 1.08975969329769704e-01, 2.91931485131202206e-01, 7.65457294691800350e+00
7192, 3.35058510920000003e+01, 4.20992366412216086e+01, 1.12779140171604481e-01, 3.90196478594421114e-03, 5.00250001920761065e+02, 1.22655621014681356e+03, 1.22638168120726596e+03, 2.02146652803522446e-05, 1.27384372151896214e-01, 1.16742582125775726e-03, 9.26872857907885678e-02, 1.33644370168275212e-01, 1.11828145317290031e-01, 1.08913367102238368e-01, 2.91856455314439267e-01, 7.75439785249291180e+00
7193, 3.35100547679999963e+01, 4.21068702290078676e+01, 1.12958206907125366e-01, 3.90735474080717432e-03, 5.00250001920760951e+02, 1.22655640831943515e+03, 1.22638169732958158e+03, 2.02114663064218003e-05, 1.26482618554662807e-01, 1.16712651214382918e-03, 9.27074707219217448e-02, 1.33499893998683228e-01, 1.11890584234983048e-01, 1.08850391816626896e-01, 2.91781628035957641e-01, 7.80676203096678556e+00
7194, 3.35144345459999968e+01, 4.21145038167941266e+01, 1.13173241856749027e-01, 3.91246311182091508e-03, 5.00250001920760894e+02, 1.22655660658873603e+03, 1.22638170924865790e+03, 2.02084105790653891e-05, 1.25582371816970323e-01, 1.16682830214751942e-03, 9.26194923097502371e-02, 1.33355691469238036e-01, 1.11885702753438052e-01, 1.08787047549272806e-01, 2.91707075536879468e-01, 7.81107315342798358e+00
7195, 3.35186532210000010e+01, 4.21221374045803856e+01, 1.13306644270975893e-01, 3.91726499111391853e-03, 5.00250001920760894e+02, 1.22655680495394063e+03, 1.22638171998715961e+03, 2.02055046385599642e-05, 1.24684800221070258e-01, 1.16653135408922490e-03, 9.24185330910681363e-02, 1.33211759538799435e-01, 1.11812872739023073e-01, 1.08723338279842693e-01, 2.91632838522306315e-01, 7.76736653401991006e+00
7196, 3.35227547359999960e+01, 4.21297709923666446e+01, 1.13357183487594423e-01, 3.92173849730775154e-03, 5.00250001920761179e+02, 1.22655700341427200e+03, 1.22638173174059989e+03, 2.02027520049621675e-05, 1.23791074747185051e-01, 1.16623572111949360e-03, 9.23353721370136354e-02, 1.33068095149223159e-01, 1.11672152462326826e-01, 1.08659267872528650e-01, 2.91558930279873174e-01, 7.67629316312060794e+00
7197, 3.35269948810000002e+01, 4.21374045801529036e+01, 1.13324507880310107e-01, 3.92586487645018786e-03, 5.00250001920760781e+02, 1.22655720196895663e+03, 1.22638174609526686e+03, 2.02001531572912654e-05, 1.22902353940341866e-01, 1.16594138644250276e-03, 9.25530171604949936e-02, 1.32924695263929388e-01, 1.11681279756623855e-01, 1.08594840067512577e-01, 2.91485346610625917e-01, 7.53909862638678074e+00
7198, 3.35311289570000000e+01, 4.21450381679391626e+01, 1.13246418300320187e-01, 3.92962850155742071e-03, 5.00250001920760951e+02, 1.22655740061721940e+03, 1.22638176238830647e+03, 2.01977056204872348e-05, 1.22019767626126110e-01, 1.16564831755342760e-03, 9.26887086747859162e-02, 1.32781556911604648e-01, 1.11832538163472953e-01, 1.08530058482434383e-01, 2.91412079388356782e-01, 7.35759382014480057e+00
7199, 3.35351996539999959e+01, 4.21526717557254216e+01, 1.13335918176654726e-01, 3.93301678599783898e-03, 5.00250001920760951e+02, 1.22655759935829246e+03, 1.22638178097377204e+03, 2.01954041496028650e-05, 1.21144400388536244e-01, 1.16535652533168222e-03, 9.27316037533587323e-02, 1.32638677227935653e-01, 1.11917412291894544e-01, 1.08464926622865679e-01, 2.91339131332920720e-01, 7.37864915435773305e+00
7200, 3.35393563720000003e+01, 4.21603053435116806e+01, 1.13351006596144846e-01, 3.93602003186862941e-03, 5.00250001920760781e+02, 1.22655779819141435e+03, 1.22638180151545384e+03, 2.01932409960447429e-05, 1.20277275696684047e-01, 1.16506611846679494e-03, 9.26731115973475489e-02, 1.32496053488910026e-01, 1.11934331736776568e-01, 1.08399447900027632e-01, 2.91266529616698744e-01, 7.47240352354907511e+00
7201, 3.35438321799999954e+01, 4.21679389312979396e+01, 1.13468318585720040e-01, 3.93863123790785113e-03, 5.00250001920760951e+02, 1.22655799711583268e+03, 1.22638182376170721e+03, 2.01912062378802963e-05, 1.19698554168797752e-01, 1.16477734463326711e-03, 9.25073550601811373e-02, 1.32353683130524757e-01, 1.11882490029218865e-01, 1.08333625653240284e-01, 2.91194336158316691e-01, 7.52136770197420823e+00
7202, 3.35483414409999980e+01, 4.21755725190841986e+01, 1.13589666022205535e-01, 3.94084589198168481e-03, 5.00250001920761008e+02, 1.22655819613079848e+03, 1.22638184447122580e+03, 2.01892881553030712e-05, 1.19168543290439632e-01, 1.16449061141885414e-03, 9.22314855192257338e-02, 1.32211563751484462e-01, 1.11761920998134257e-01, 1.08267463173980338e-01, 2.91122652854713393e-01, 7.52423050387146652e+00
7203, 3.35525657059999958e+01, 4.21832061068704576e+01, 1.13626947414280588e-01, 3.94266177070960733e-03, 5.00250001920761122e+02, 1.22655839523557484e+03, 1.22638186084701579e+03, 2.01874736330674431e-05, 1.18626505434180601e-01, 1.16420648220168883e-03, 9.23637153180533466e-02, 1.32069693097431606e-01, 1.11573545162536494e-01, 1.08200963728177377e-01, 2.91051620550422496e-01, 7.50132114185801413e+00
7204, 3.35568088469999992e+01, 4.21908396946567166e+01, 1.13580054405297004e-01, 3.94407876374275150e-03, 5.00250001920761065e+02, 1.22655859442943051e+03, 1.22638187445676181e+03, 2.01857485737046785e-05, 1.18071412715636884e-01, 1.16392564497194706e-03, 9.25182835451231894e-02, 1.31928069027277772e-01, 1.11575557382607216e-01, 1.08134130573688994e-01, 2.90981411242986709e-01, 7.58593749740665313e+00
7205, 3.35608845029999969e+01, 4.21984732824429756e+01, 1.13678109072614247e-01, 3.94509873339987487e-03, 5.00250001920761179e+02, 1.22655879371164019e+03, 1.22638188655317322e+03, 2.01840983081842608e-05, 1.17502320928288301e-01, 1.16364885544785381e-03, 9.25880137285570587e-02, 1.31786689464142182e-01, 1.11705509335186512e-01, 1.08066966970854550e-01, 2.90912213861963587e-01, 7.62700973926664183e+00
7206, 3.35654444589999983e+01, 4.22061068702292346e+01, 1.13738857783607955e-01, 3.94572541282217637e-03, 5.00250001920761065e+02, 1.22655899308149037e+03, 1.22638189877736772e+03, 2.01825079939275468e-05, 1.16918382481425095e-01, 1.16337685951691840e-03, 9.25636005183166771e-02, 1.31645552335154320e-01, 1.11767858505851192e-01, 1.07999476185549767e-01, 2.90844214879229845e-01, 7.62400102386408740e+00
7207, 3.35695293829999954e+01, 4.22137404580154936e+01, 1.13723708002519228e-01, 3.94596433861007026e-03, 5.00250001920761008e+02, 1.22655919253826914e+03, 1.22638191166780985e+03, 2.01809629932748642e-05, 1.16318855178645333e-01, 1.16311030359062396e-03, 9.24381510164243997e-02, 1.31504655505784301e-01, 1.11761399284569810e-01, 1.07931661485985930e-01, 2.90777575897656071e-01, 7.57689458941040250e+00
7208, 3.35737615429999963e+01, 4.22213740458017526e+01, 1.13632709760523157e-01, 3.94582280801914279e-03, 5.00250001920760837e+02, 1.22655939208127165e+03, 1.22638192385622142e+03, 2.01794492282799865e-05, 1.15703107603989247e-01, 1.16284964426626759e-03, 9.22075638883173981e-02, 1.31363996715302411e-01, 1.11685881902036571e-01, 1.07863526136147775e-01, 2.90712411066566978e-01, 7.48618851526358497e+00
7209, 3.35778783359999977e+01, 4.22290076335880116e+01, 1.13738835718008705e-01, 3.94530984694338623e-03, 5.00250001920760837e+02, 1.22655959170979486e+03, 1.22638193461070841e+03, 2.01779535097906625e-05, 1.15070622015474675e-01, 1.16259507007858008e-03, 9.20243649142322290e-02, 1.31223573520285158e-01, 1.11548581731785640e-01, 1.07795073389842691e-01, 2.90648767519645079e-01, 7.35288374196101735e+00
7210, 3.35823853529999994e+01, 4.22366412213742706e+01, 1.13795342672146277e-01, 3.94443617349406542e-03, 5.00250001920761122e+02, 1.22655979142314050e+03, 1.22638194333916226e+03, 2.01764638400277081e-05, 1.14420995683911883e-01, 1.16234644759443729e-03, 9.21996417796720480e-02, 1.31083383252664387e-01, 1.11647460647709168e-01, 1.07726306489432377e-01, 2.90586611898609293e-01, 7.24325632243230011e+00
7211, 3.35867978220000012e+01, 4.22442748091605296e+01, 1.13827686130234057e-01, 3.94321414301324752e-03, 5.00250001920760837e+02, 1.22655999122060439e+03, 1.22638195260179509e+03, 2.01749696882825415e-05, 1.13753941561945654e-01, 1.16210330150259399e-03, 9.22980651070520602e-02, 1.30943422997642472e-01, 1.11681136128883751e-01, 1.07657228672365782e-01, 2.90525825375648306e-01, 7.40696574684267617e+00
7212, 3.35908793890000013e+01, 4.22519083969467886e+01, 1.13959650830368381e-01, 3.94165766351290206e-03, 5.00250001920760894e+02, 1.22656019110147895e+03, 1.22638196515528375e+03, 2.01734622390103685e-05, 1.13069289034910703e-01, 1.16186483397532009e-03, 9.23097689366101232e-02, 1.30803689594913924e-01, 1.11648009954599448e-01, 1.07587843186792084e-01, 2.90466208493830036e-01, 7.53201484987255832e+00
7213, 3.35948363019999974e+01, 4.22595419847330476e+01, 1.14016588151675674e-01, 3.93978207519512028e-03, 5.00250001920761008e+02, 1.22656039106504591e+03, 1.22638197550295945e+03, 2.01719346106861254e-05, 1.12366985307924008e-01, 1.16162998315385473e-03, 9.22269717118839455e-02, 1.30664179664242180e-01, 1.11547165116349878e-01, 1.07518153315246390e-01, 2.90407495788463754e-01, 7.61636366732955317e+00
7214, 3.35989601989999969e+01, 4.22671755725193066e+01, 1.13997990059534926e-01, 3.93760399310802162e-03, 5.00250001920761008e+02, 1.22656059111057311e+03, 1.22638198853952804e+03, 2.01703820425507340e-05, 1.11647097743658927e-01, 1.16139751512614074e-03, 9.20444125510075234e-02, 1.30524889653804488e-01, 1.11399489460758630e-01, 1.07448162403264130e-01, 2.90349378781535161e-01, 7.65837323729381936e+00
7215, 3.36028822869999999e+01, 4.22748091603055656e+01, 1.13904351707274823e-01, 3.93514111730298988e-03, 5.00250001920760951e+02, 1.22656079123730706e+03, 1.22638200355988056e+03, 2.01688020450602736e-05, 1.10909817206048658e-01, 1.16116613923480895e-03, 9.17596533106500162e-02, 1.30385815907163027e-01, 1.11487852483764430e-01, 1.07377873888376330e-01, 2.90291534808702179e-01, 7.65683732226693614e+00
7216, 3.36069281070000017e+01, 4.22824427480918246e+01, 1.13737101719935715e-01, 3.93241201933876381e-03, 5.00250001920760951e+02, 1.22656099144447262e+03, 1.22638201902792730e+03, 2.01671945087044059e-05, 1.10155462210815305e-01, 1.16093463374812231e-03, 9.17473579737696360e-02, 1.30246954742560900e-01, 1.11620396783509351e-01, 1.07307291324608367e-01, 2.90233658437030306e-01, 7.61101105047484960e+00
7217, 3.36111417520000018e+01, 4.22900763358780836e+01, 1.13826180364153359e-01, 3.92943591706252943e-03, 5.00250001920760951e+02, 1.22656119173126285e+03, 1.22638203411625614e+03, 2.01655617650864353e-05, 1.09384483456988563e-01, 1.16070196819220749e-03, 9.18785519806300938e-02, 1.30108302536752152e-01, 1.11689382625548395e-01, 1.07236418398446956e-01, 2.90175492048051986e-01, 7.52063580581793545e+00
7218, 3.36153099220000016e+01, 4.22977099236643426e+01, 1.13991734063876637e-01, 3.92623245096856109e-03, 5.00250001920760951e+02, 1.22656139209684147e+03, 1.22638204900953656e+03, 2.01639085939076546e-05, 1.08597468133993388e-01, 1.16046740984177823e-03, 9.19296923125318133e-02, 1.29969855804917600e-01, 1.11692361768702744e-01, 1.07165258933963378e-01, 2.90116852460444496e-01, 7.42394561808897890e+00
7219, 3.36193750790000010e+01, 4.23053435114506016e+01, 1.14148105496474667e-01, 3.92282147503906879e-03, 5.00250001920760951e+02, 1.22656159254033787e+03, 1.22638206133245012e+03, 2.01622421698612900e-05, 1.07795143281448291e-01, 1.16023060446947095e-03, 9.18921098796192798e-02, 1.29831611268449665e-01, 1.11627556654366106e-01, 1.07093816886893775e-01, 2.90057651117367754e-01, 7.39438016262315045e+00
7220, 3.36232990299999983e+01, 4.23129770992368606e+01, 1.14230660450121188e-01, 3.91922287300613785e-03, 5.00250001920761235e+02, 1.22656179306084596e+03, 1.22638207322623998e+03, 2.01605719444472948e-05, 1.06978377432807178e-01, 1.15999162474368081e-03, 9.17593968158215006e-02, 1.29693565903486296e-01, 1.11493965589900421e-01, 1.07022096329386557e-01, 2.89997906185920362e-01, 7.32468776084955486e+00
7221, 3.36275423509999953e+01, 4.23206106870231196e+01, 1.14238750452217888e-01, 3.91545640782882051e-03, 5.00250001920760894e+02, 1.22656199365742782e+03, 1.22638208873343910e+03, 2.01589094593431609e-05, 1.06148179802580886e-01, 1.15975098297804551e-03, 9.15277801053917955e-02, 1.29555716964898621e-01, 1.11291464087373740e-01, 1.06950101428349903e-01, 2.89937745744511310e-01, 7.21549358932879059e+00
7222, 3.36319928309999980e+01, 4.23282442748093786e+01, 1.14172560738857370e-01, 3.91154160836464093e-03, 5.00250001920760837e+02, 1.22656219432911030e+03, 1.22638210417417645e+03, 2.01572680901413446e-05, 1.05305696376901653e-01, 1.15950960785831357e-03, 9.11963548085189535e-02, 1.29418061982810806e-01, 1.11315094679981977e-01, 1.06877836420668268e-01, 2.89877401964578507e-01, 7.10043657770852299e+00
7223, 3.36375906970000003e+01, 4.23358778625956376e+01, 1.14033039291242450e-01, 3.90749769327236943e-03, 5.00250001920761065e+02, 1.22656239507489317e+03, 1.22638211988053536e+03, 2.01556627218891252e-05, 1.04452202429792806e-01, 1.15926878721862229e-03, 9.13278297615975621e-02, 1.29280598731446594e-01, 1.11428345769838885e-01, 1.06805305588062435e-01, 2.89817196804655564e-01, 7.31049169236908281e+00
7224, 3.36418849940000015e+01, 4.23435114503818966e+01, 1.13931479997810711e-01, 3.90334352860909626e-03, 5.00250001920761179e+02, 1.22656259589374849e+03, 1.22638213516015094e+03, 2.01541093608177755e-05, 1.03589091198811198e-01, 1.15903008109241807e-03, 9.14201054445805544e-02, 1.29143325172882933e-01, 1.11476845601798533e-01, 1.06732513233456741e-01, 2.89757520273104641e-01, 7.48708195007536847e+00
7225, 3.36461052719999998e+01, 4.23511450381681556e+01, 1.14040078857003416e-01, 3.89909761276605905e-03, 5.00250001920761179e+02, 1.22656279678462602e+03, 1.22638215087283606e+03, 2.01526246897812601e-05, 1.02717858696356537e-01, 1.15879521140293466e-03, 9.14289112068905896e-02, 1.29006239380913657e-01, 1.11458134680501808e-01, 1.06659463659820666e-01, 2.89698802850733739e-01, 7.62763616344053830e+00
7226, 3.36504187549999969e+01, 4.23587786259544146e+01, 1.14247997970671020e-01, 3.89477808056249482e-03, 5.00250001920761065e+02, 1.22656299774646232e+03, 1.22638216572220381e+03, 2.01512255780845429e-05, 1.01840084887314719e-01, 1.15856593694489934e-03, 9.13467317823891956e-02, 1.28869339452375775e-01, 1.11370589989681149e-01, 1.06586161152020381e-01, 2.89641484236224822e-01, 7.72991540856500148e+00
7227, 3.36546838569999949e+01, 4.23664122137406736e+01, 1.14383795998237781e-01, 3.89040271756160632e-03, 5.00250001920760724e+02, 1.22656319877817714e+03, 1.22638217771524228e+03, 2.01499285593997944e-05, 1.01234252271142189e-01, 1.15834392461445904e-03, 9.11684838783973911e-02, 1.28732623414743258e-01, 1.11213538478955404e-01, 1.06512609962416072e-01, 2.89585981153614724e-01, 7.79206368322578768e+00
7228, 3.36588401140000002e+01, 4.23740458015269326e+01, 1.14445911855187377e-01, 3.88598897591488010e-03, 5.00250001920760724e+02, 1.22656339987868751e+03, 1.22638218254461208e+03, 2.01487492941682879e-05, 1.00660152866208774e-01, 1.15813062969938622e-03, 9.08918290052458389e-02, 1.28596089139299485e-01, 1.10987348986814616e-01, 1.06438814301643203e-01, 2.89532657424846573e-01, 7.81265525501795111e+00
7229, 3.36628566599999957e+01, 4.23816793893131916e+01, 1.14433454918167005e-01, 3.88155398409053805e-03, 5.00250001920760837e+02, 1.22656360104690771e+03, 1.22638218830451524e+03, 2.01477020350841240e-05, 1.00089453611540161e-01, 1.15792719873775369e-03, 9.06236674538438008e-02, 1.28459734268652814e-01, 1.10894365048168894e-01, 1.06364778336793614e-01, 2.89481799684438212e-01, 7.79073702435028004e+00
7230, 3.36669416330000004e+01, 4.23893129770994506e+01, 1.14346194282819419e-01, 3.87711454443580945e-03, 5.00250001920760837e+02, 1.22656380228175703e+03, 1.22638219509888336e+03, 2.01467991157716659e-05, 9.95213515167664015e-02, 1.15773440727308169e-03, 9.07657571211955422e-02, 1.28323556165747837e-01, 1.10997273763561138e-01, 1.06290506199534535e-01, 2.89433601818270714e-01, 7.72586421886223462e+00
7231, 3.36719859889999995e+01, 4.23969465648857096e+01, 1.14187470547003012e-01, 3.87268711437372022e-03, 5.00250001920761065e+02, 1.22656400358216251e+03, 1.22638220562568426e+03, 2.01460504834316609e-05, 9.89550680038243924e-02, 1.15755264133987363e-03, 9.08293530417862011e-02, 1.28187551888996915e-01, 1.11035177965068163e-01, 1.06216002006042198e-01, 2.89388160334968614e-01, 7.61812780900823139e+00
7232, 3.36760030049999983e+01, 4.24045801526719686e+01, 1.14159390053843193e-01, 3.86828776887733613e-03, 5.00250001920761179e+02, 1.22656420494706481e+03, 1.22638221881176014e+03, 2.01454632958989976e-05, 9.83898604794058856e-02, 1.15738192579675813e-03, 9.08057311950014323e-02, 1.28051718195027225e-01, 1.11005998732284228e-01, 1.06141269888821513e-01, 2.89345481449189867e-01, 7.46817219041424707e+00
7233, 3.36821182129999954e+01, 4.24122137404582276e+01, 1.14136263365516202e-01, 3.86393214348902149e-03, 5.00250001920760951e+02, 1.22656440637541414e+03, 1.22638223354973525e+03, 2.01450416021249884e-05, 9.78250332014900664e-02, 1.15722199541947943e-03, 9.06883964756766969e-02, 1.27916051567218747e-01, 1.10908618187537097e-01, 1.06066314037698048e-01, 2.89305498854870002e-01, 7.27720191345856904e+00
7234, 3.36863521259999956e+01, 4.24198473282444866e+01, 1.14345008243995933e-01, 3.85963535842965676e-03, 5.00250001920760951e+02, 1.22656460786617845e+03, 1.22638224825089424e+03, 2.01447861225296540e-05, 9.72599469519306592e-02, 1.15707239727213477e-03, 9.04734717774962616e-02, 1.27780548265186145e-01, 1.10958535023333790e-01, 1.05991138744146604e-01, 2.89268099318033656e-01, 7.12134027894380139e+00
7235, 3.36908620479999996e+01, 4.24274809160307456e+01, 1.14480902145569996e-01, 3.85753114155905786e-03, 5.00250001920760724e+02, 1.22656480941833570e+03, 1.22638226345975909e+03, 2.01446941419961974e-05, 9.66940270810465879e-02, 1.15693260689009618e-03, 9.01599484488414538e-02, 1.27645204388064593e-01, 1.10988769010592347e-01, 1.05915748440539803e-01, 2.89233151722523951e-01, 7.06161941634710910e+00
7236, 3.36952606609999989e+01, 4.24351145038170046e+01, 1.14541502331808681e-01, 3.85705782397019817e-03, 5.00250001920761235e+02, 1.22656501103087521e+03, 1.22638228348275879e+03, 2.01447595236180770e-05, 9.61267695729530053e-02, 1.15680213773060770e-03, 8.99333558692001073e-02, 1.27510015943243127e-01, 1.10943489893133851e-01, 1.05840147724791958e-01, 2.89200534432651868e-01, 7.27271428882091087e+00
7237, 3.36997326119999983e+01, 4.24427480916032636e+01, 1.14525047361722754e-01, 3.85655831674599613e-03, 5.00250001920760837e+02, 1.22656521270278927e+03, 1.22638230362153990e+03, 2.01449728458619152e-05, 9.55577448859918910e-02, 1.15668062415979307e-03, 9.00613110224164626e-02, 1.27374978912171588e-01, 1.11022430343929931e-01, 1.05764341361892028e-01, 2.89170156039948334e-01, 7.47587630468335984e+00
7238, 3.37041585360000013e+01, 4.24503816793895226e+01, 1.14430542336745655e-01, 3.85603768677138421e-03, 5.00250001920760951e+02, 1.22656541443308015e+03, 1.22638232244145956e+03, 2.01453216598581672e-05, 9.49865994435814126e-02, 1.15656786309524659e-03, 9.01059160010271309e-02, 1.27240089306026927e-01, 1.11075425491301422e-01, 1.05688334257136390e-01, 2.89141965773811571e-01, 7.64523831691424327e+00
